,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen"
343,344,0.02062725657106612,0.5527639268466681
344,345,0.020071083265339462,0.5493802338643385
345,346,0.019529893055827197,0.5460010484828967
346,347,0.01900320298749214,0.5426266186954418
347,348,0.018490551859567828,0.5392571896073964
348,349,0.017991500380606373,0.5358930031916417
349,350,0.017505631315266834,0.5325342982921374
350,351,0.017032549623244186,0.5291813106307621
351,352,0.016571882590733278,0.5258342728173276
352,353,0.016123279954786573,0.5224934143627262
353,354,0.015686414020920525,0.5191589616951713
354,355,0.015260979774298522,0.5158311381794864
355,356,0.014846694984793962,0.5125101641393914
356,357,0.014443300306228202,0.5091962568827453
357,358,0.014050559370046622,0.5058896307296914
358,359,0.013668258873679062,0.5025904970436543
359,360,0.013296208663812425,0.4992990642651405
360,361,0.012934241814774983,0.4960155379482828
361,362,0.012582214702218653,0.49274012080007945
362,363,0.01224000707225148,0.48947301272226984
363,364,0.01190745050931219,0.48621441085579
364,365,0.011584091873831581,0.4829645096277514
365,366,0.011269682005087711,0.479723500800883
366,367,0.010964021337253382,0.47649156978710583
367,368,0.010666927675822557,0.47326888151526536
368,369,0.01037816494126953,0.470055616036261
369,370,0.010097399713863364,0.4668519535035027
370,371,0.009824308674027726,0.4636580707103046
371,372,0.009558589027781061,0.46047414112008056
372,373,0.009299958568107725,0.45730033489879063
373,374,0.009048155732570895,0.4541368189495988
374,375,0.008802939657407416,0.4509837569496843
375,376,0.008564090228329935,0.44784130938916444
376,377,0.008331408128236073,0.4447096336120768
377,378,0.008104714882022024,0.44158888385936734
378,379,0.00788385289866933,0.4384792113138386
379,380,0.007668685510757722,0.43538076414700233
380,381,0.007459097011536686,0.43229368756779085
381,382,0.0072549926896801065,0.42921812387306524
382,383,0.007056298861819799,0.4261542124998816
383,384,0.00686294269131682,0.4231020900794493
384,385,0.006674748608887615,0.420061890399553
385,386,0.006491591831063959,0.4170337282607446
386,387,0.0063133784222205724,0.4140177085815758
387,388,0.00614003435241306,0.41101394036625116
388,389,0.00597150552281156,0.4080225296969707
389,390,0.005807757789364376,0.4050435797994244
390,391,0.005648776984726878,0.40207719110971085
391,392,0.005494568938493094,0.3991234613426451
392,393,0.005345159495735441,0.3961824855613836
393,394,0.0052004642792737865,0.39325435624832317
394,395,0.005059845424178588,0.39033916337721164
395,396,0.004923036482676779,0.38743699448642743
396,397,0.004789853019368184,0.3845479347533588
397,398,0.004660131067338091,0.3816720670698497
398,399,0.0045337271512030375,0.37880947211864024
399,400,0.004410518308616274,0.37596022845076404
400,401,0.0042904021103555845,0.37312441256384576
401,402,0.004173296679098049,0.37030209898124566
402,403,0.004059140706964115,0.36749336033200664
403,404,0.003947893471908714,0.3646982674315479
404,405,0.003839534852997817,0.3619168893630613
405,406,0.0037340653446215066,0.35914929355955805
406,407,0.003631506069642354,0.35639554588651934
407,408,0.003531887398391609,0.35365571072510527
